mn_start_normal,mn_cap_normal,mn_start_trend,mn_cap_trend,enable_scoring,only_body_cross,close_above_hl_threshold,close_above_low_threshold,close_above_recover_low_threshold,low_above_hl_threshold,hl_extend_bar_cross_threshold,close_above_hl_search_range,close_above_hl_bar_count,trap_recover_window_threshold,signal_window,stop_loss_pt,first_gain_ca_multiplier,Total Pnl%,Fit Score,Trade Count,Scale,Sharpe Ratio
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,649.04,4.92,65,1.497,0.267
15,20,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,468.52,4.92,44,1.297,-0.006
15,40,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,468.45,4.92,42,1.297,-0.002
10,40,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,601.14,4.91,70,1.497,0.228
10,40,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,552.4,4.91,61,1.497,0.157
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,556.09,4.91,55,1.497,0.146
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,679.08,4.91,67,1.497,0.31
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,679.08,4.91,67,1.497,0.31
15,40,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,466.65,4.91,42,1.297,-0.006
10,40,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1072.78,4.9,64,3,0.588
10,40,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,5,2,1,2,1080.43,4.9,65,3,0.59
10,30,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,561.05,4.9,57,1.497,0.161
10,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,7,2,1,2,598,4.9,59,1.497,0.219
10,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,8,2,1,2,598,4.9,59,1.497,0.219
15,40,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,602.29,4.9,68,1.297,0.227
15,20,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,627.51,4.9,63,1.297,0.243
15,30,6,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,487.41,4.9,44,1.297,0.029
15,30,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,487.41,4.9,44,1.297,0.029
15,30,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,487.41,4.9,44,1.297,0.029
10,30,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,567.92,4.89,65,1.497,0.182
10,20,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,541.58,4.89,58,1.497,0.131
10,20,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,533.36,4.89,55,1.497,0.118
10,30,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,567.68,4.89,58,1.497,0.167
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,601.03,4.89,61,1.497,0.22
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,601.03,4.89,61,1.497,0.22
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,564.46,4.88,64,1.497,0.176
10,30,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,633.57,4.88,68,1.497,0.259
10,30,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,559.02,4.88,55,1.497,0.155
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,643.5,4.88,64,1.497,0.261
15,30,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,647.94,4.88,70,1.297,0.278
15,20,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1175.98,4.88,61,3,0.607
15,20,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,623.37,4.88,62,1.297,0.24
15,20,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1175.98,4.88,61,3,0.607
15,30,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1175.98,4.88,61,3,0.607
15,30,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1175.98,4.88,61,3,0.607
15,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,462.57,4.88,41,1.297,-0.016
15,30,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,468.91,4.88,42,1.297,-0.001
15,40,6,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,486.8,4.88,44,1.297,0.028
15,40,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,486.8,4.88,44,1.297,0.028
15,40,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,486.8,4.88,44,1.297,0.028
10,40,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,1073.73,4.87,64,3,0.585
10,40,4,30,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,1064.74,4.87,63,3,0.583
10,20,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,1021.88,4.87,55,3,0.543
10,20,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,1021.88,4.87,55,3,0.543
10,30,5,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,1021.88,4.87,55,3,0.543
10,30,5,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,1021.88,4.87,55,3,0.543
15,40,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,637.11,4.87,67,1.297,0.262
10,30,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,634.71,4.86,69,1.497,0.264
10,30,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,561.66,4.86,63,1.497,0.171
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,559.4,4.86,63,1.497,0.166
10,30,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,562.74,4.86,57,1.497,0.162
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,7,2,1,2,591.53,4.86,58,1.497,0.207
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,8,2,1,2,591.53,4.86,58,1.497,0.207
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,683.41,4.86,68,1.497,0.313
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,683.41,4.86,68,1.497,0.313
10,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,562.23,4.86,56,1.497,0.161
15,30,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,600.91,4.86,69,1.297,0.225
15,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,481.72,4.86,45,1.297,0.019
15,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,481.72,4.86,45,1.297,0.019
15,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,481.72,4.86,45,1.297,0.019
15,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,460.77,4.86,41,1.297,-0.021
15,30,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,470.44,4.86,44,1.297,-0.003
15,30,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,467.11,4.86,42,1.297,-0.005
15,40,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,468.31,4.86,42,1.297,-0.002
10,40,4,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1058.03,4.85,62,3,0.577
10,40,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,6,2,1,2,565.45,4.85,58,1.497,0.162
10,40,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,1034.78,4.85,58,3,0.547
10,40,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,1034.78,4.85,58,3,0.547
15,40,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,638.43,4.85,68,1.297,0.267
15,40,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1146.83,4.85,68,3,0.605
15,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,560.9,4.85,55,1.297,0.157
15,30,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,471.79,4.85,43,1.297,0.002
10,40,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,560.5,4.84,64,1.497,0.17
10,40,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,553.15,4.84,62,1.497,0.157
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,582.71,4.84,67,1.497,0.201
10,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,536.04,4.84,57,1.497,0.124
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,7,2,1,2,595.49,4.84,60,1.497,0.213
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,8,2,1,2,595.49,4.84,60,1.497,0.213
10,40,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,678.48,4.84,67,1.497,0.308
10,40,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,678.48,4.84,67,1.497,0.308
15,20,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,626.66,4.84,70,1.297,0.254
15,40,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1210.08,4.84,69,3,0.634
15,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,489.62,4.84,48,1.297,0.037
15,20,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,489.62,4.84,48,1.297,0.037
15,20,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,489.62,4.84,48,1.297,0.037
15,20,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,466.48,4.84,44,1.297,-0.008
15,20,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,462.83,4.84,43,1.297,-0.013
15,40,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,466.51,4.84,42,1.297,-0.006
10,20,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,612.03,4.83,68,1.497,0.235
10,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,581.91,4.83,67,1.497,0.199
10,40,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,581.91,4.83,67,1.497,0.199
10,40,4,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,1184.1,4.83,67,3,0.621
10,20,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,533.14,4.83,55,1.497,0.118
10,40,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,562.95,4.83,58,1.497,0.155
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,647.64,4.83,65,1.497,0.264
15,40,4,30,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1187.54,4.83,66,3,0.624
15,40,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,469.84,4.83,44,1.297,-0.004
15,40,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,471.18,4.83,43,1.297,0
10,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,542.92,4.82,64,1.497,0.145
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,675.14,4.82,74,1.497,0.316
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,675.14,4.82,74,1.497,0.316
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,579.9,4.82,66,1.497,0.196
10,40,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,552.95,4.82,61,1.497,0.155
10,20,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1033.91,4.82,58,3,0.546
10,20,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1033.91,4.82,58,3,0.546
10,30,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,557.13,4.82,56,1.497,0.151
10,30,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1033.91,4.82,58,3,0.546
10,30,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,560.07,4.82,57,1.497,0.159
10,30,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,1033.91,4.82,58,3,0.546
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,555.95,4.82,55,1.497,0.148
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,7,2,1,2,595.9,4.82,61,1.497,0.217
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,8,2,1,2,595.9,4.82,61,1.497,0.217
15,30,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,634.25,4.82,67,1.297,0.261
15,20,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,461.03,4.82,43,1.297,-0.017
15,20,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
15,20,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
15,30,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
15,30,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
15,40,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
15,40,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,863.4,4.82,47,3,0.436
10,20,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,545.62,4.81,65,1.497,0.15
10,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,579.11,4.81,66,1.497,0.195
10,40,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,579.11,4.81,66,1.497,0.195
10,20,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,540.51,4.81,58,1.497,0.129
10,40,5,20,FALSE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,1151.64,4.81,65,3,0.6
10,40,5,20,FALSE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,1150.01,4.81,65,3,0.599
10,40,5,20,FALSE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,1150.01,4.81,65,3,0.599
10,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,617.22,4.81,65,1.497,0.236
10,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,616.42,4.81,65,1.497,0.235
10,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,616.42,4.81,65,1.497,0.235
10,40,5,30,FALSE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,1151.64,4.81,65,3,0.6
10,40,5,30,FALSE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,1150.01,4.81,65,3,0.599
10,40,5,30,FALSE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,1150.01,4.81,65,3,0.599
10,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,540.11,4.8,63,1.497,0.14
10,40,4,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,585.27,4.8,69,1.497,0.205
10,40,4,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,555.99,4.8,64,1.497,0.162
10,40,4,20,FALSE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,1186.25,4.8,68,3,0.628
10,40,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,5,2,1,2,555.33,4.8,63,1.497,0.162
10,40,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,546.52,4.8,60,1.497,0.145
10,20,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,5,2,1,2,533.48,4.8,57,1.497,0.121
10,30,5,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,616.97,4.8,66,1.497,0.236
10,30,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,616.17,4.8,66,1.497,0.235
10,30,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,616.17,4.8,66,1.497,0.235
10,30,5,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,5,2,1,2,563.72,4.8,59,1.497,0.161
10,40,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,6,2,1,2,559.91,4.8,57,1.497,0.155
10,40,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,642.7,4.8,64,1.497,0.259
15,20,4,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,614.01,4.8,67,1.297,0.238
15,30,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,483.75,4.8,45,1.297,0.022
15,30,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,483.75,4.8,45,1.297,0.022
15,30,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,483.75,4.8,45,1.297,0.022
10,20,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,5,2,1,2,612.69,4.79,69,1.497,0.238
10,40,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,584.47,4.79,69,1.497,0.204
10,40,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,584.47,4.79,69,1.497,0.204
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,639.55,4.79,71,1.497,0.267
10,40,5,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,575.86,4.79,59,1.497,0.173
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,554.08,4.79,55,1.497,0.142
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,599.82,4.79,61,1.497,0.217
10,40,5,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,599.82,4.79,61,1.497,0.217
15,20,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,578.92,4.79,69,1.297,0.197
15,20,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1178.53,4.79,63,3,0.599
15,20,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1178.53,4.79,63,3,0.599
15,30,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1178.53,4.79,63,3,0.599
15,30,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1178.53,4.79,63,3,0.599
15,40,5,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,616.63,4.79,65,1.297,0.233
15,40,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,616.63,4.79,65,1.297,0.233
15,40,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,616.63,4.79,65,1.297,0.233
15,20,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,466.3,4.79,44,1.297,-0.011
15,30,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,462.22,4.79,41,1.297,-0.018
10,30,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,5,3,5,2,1,2,572.19,4.78,67,1.497,0.186
10,40,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,5,2,1,2,564.64,4.78,65,1.497,0.174
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,7,2,1,2,597.15,4.78,68,1.497,0.227
10,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,8,2,1,2,597.15,4.78,68,1.497,0.227
10,40,4,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,584.02,4.78,69,1.497,0.201
10,40,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,5,2,1,2,552.52,4.78,62,1.497,0.157
10,40,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,5,2,1,2,581.35,4.78,66,1.497,0.2
10,20,5,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,5,3,5,2,1,2,535.57,4.78,57,1.497,0.123
10,30,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,674.67,4.78,67,1.497,0.306
10,30,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,674.67,4.78,67,1.497,0.306
10,40,5,20,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,575.07,4.78,59,1.497,0.172
10,40,5,20,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,575.07,4.78,59,1.497,0.172
10,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,6,2,1,2,560.31,4.78,58,1.497,0.159
10,40,5,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,1022.65,4.78,57,3,0.541
10,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,7,2,1,2,591.17,4.78,58,1.497,0.206
10,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,8,2,1,2,591.17,4.78,58,1.497,0.206
10,40,5,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,1022.65,4.78,57,3,0.541
15,20,4,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1200.07,4.78,68,3,0.627
15,30,4,30,FALSE,TRUE,0.25,1.5,1,0.5,6,7,3,5,2,1,2,1200.07,4.78,68,3,0.627
15,20,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
15,20,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
15,30,6,20,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,491.66,4.78,48,1.297,0.04
15,30,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,491.66,4.78,48,1.297,0.04
15,30,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,491.66,4.78,48,1.297,0.04
15,30,6,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,5,2,1,2,460.42,4.78,41,1.297,-0.022
15,30,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
15,30,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
15,40,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,483.14,4.78,45,1.297,0.021
15,40,6,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,5,2,1,2,483.14,4.78,45,1.297,0.021
15,40,6,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,5,2,1,2,483.14,4.78,45,1.297,0.021
15,40,6,20,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
15,40,6,30,FALSE,TRUE,0.25,1.5,1,0.5,6,5,3,5,2,1,2,781.23,4.78,43,3,0.381
10,40,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,583.22,4.77,69,1.497,0.199
10,40,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,583.22,4.77,69,1.497,0.199
10,40,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,551.92,4.77,63,1.497,0.155
10,40,5,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,1014.56,4.77,55,3,0.526
10,40,5,30,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,1014.56,4.77,55,3,0.526
15,20,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1141.89,4.77,69,3,0.601
15,30,4,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,5,2,1,2,1141.89,4.77,69,3,0.601
15,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,643.76,4.77,63,1.297,0.262
15,40,5,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,643.76,4.77,63,1.297,0.262
15,40,5,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,5,2,1,2,559.74,4.77,55,1.297,0.155
15,20,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,854.04,4.77,46,3,0.432
15,20,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,5,2,1,2,462.69,4.77,43,1.297,-0.013
15,20,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,854.04,4.77,46,3,0.432
15,30,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,5,2,1,2,854.04,4.77,46,3,0.432
